"Mod name","Registry name","Item ID","Display name"
"Refined Storage","refinedstorage:crafting_grid",2622,"Crafting Grid"
"Refined Storage","refinedstorage:crafting_monitor",2634,"Crafting Monitor"
"Refined Storage","refinedstorage:crafting_upgrade",2585,"Crafting Upgrade"
"Refined Storage","refinedstorage:creative_controller",2620,"Creative Controller"
"Refined Storage","refinedstorage:creative_fluid_storage_block",2610,"Creative Fluid Storage Block"
"Refined Storage","refinedstorage:creative_fluid_storage_disk",2580,"Creative Fluid Storage Disk"
"Refined Storage","refinedstorage:creative_portable_grid",2596,"Creative Portable Grid"
"Refined Storage","refinedstorage:creative_storage_block",2605,"Creative Storage Block"
"Refined Storage","refinedstorage:creative_storage_disk",2571,"Creative Storage Disk"
"Refined Storage","refinedstorage:creative_wireless_crafting_monitor",2640,"Creative Wireless Crafting Monitor"
"Refined Storage","refinedstorage:creative_wireless_fluid_grid",2638,"Creative Wireless Fluid Grid"
"Refined Storage","refinedstorage:creative_wireless_grid",2636,"Creative Wireless Grid"
"Refined Storage","refinedstorage:cyan_controller",2649,"Cyan Controller"
"Refined Storage","refinedstorage:cyan_crafter",2844,"Cyan Crafter"
"Refined Storage","refinedstorage:cyan_crafter_manager",2859,"Cyan Crafter Manager"
"Refined Storage","refinedstorage:cyan_crafting_grid",2694,"Cyan Crafting Grid"
"Refined Storage","refinedstorage:cyan_crafting_monitor",2874,"Cyan Crafting Monitor"
"Refined Storage","refinedstorage:cyan_creative_controller",2664,"Cyan Creative Controller"
"Refined Storage","refinedstorage:cyan_detector",2784,"Cyan Detector"
"Refined Storage","refinedstorage:cyan_disk_manipulator",2829,"Cyan Disk Manipulator"
"Refined Storage","refinedstorage:cyan_fluid_grid",2724,"Cyan Fluid Grid"
"Refined Storage","refinedstorage:cyan_grid",2679,"Cyan Grid"
"Refined Storage","refinedstorage:cyan_network_receiver",2739,"Cyan Network Receiver"
"Refined Storage","refinedstorage:cyan_network_transmitter",2754,"Cyan Network Transmitter"
"Refined Storage","refinedstorage:cyan_pattern_grid",2709,"Cyan Pattern Grid"
"Refined Storage","refinedstorage:cyan_relay",2769,"Cyan Relay"
"Refined Storage","refinedstorage:cyan_security_manager",2799,"Cyan Security Manager"
"Refined Storage","refinedstorage:cyan_wireless_transmitter",2814,"Cyan Wireless Transmitter"
"Refined Storage","refinedstorage:destruction_core",2551,"Destruction Core"
"Refined Storage","refinedstorage:destructor",2618,"Destructor"
"Refined Storage","refinedstorage:detector",2628,"Detector"
"Refined Storage","refinedstorage:disk_drive",2600,"Disk Drive"
"Refined Storage","refinedstorage:disk_manipulator",2631,"Disk Manipulator"
"Refined Storage","refinedstorage:exporter",2613,"Exporter"
"Refined Storage","refinedstorage:external_storage",2611,"External Storage"
"Refined Storage","refinedstorage:filter",2594,"Filter"
"Refined Storage","refinedstorage:fluid_grid",2624,"Fluid Grid"
"Refined Storage","refinedstorage:fluid_interface",2615,"Fluid Interface"
"Refined Storage","refinedstorage:fortune_1_upgrade",2588,"Fortune Upgrade"
"Refined Storage","refinedstorage:fortune_2_upgrade",2589,"Fortune Upgrade"
"Refined Storage","refinedstorage:fortune_3_upgrade",2590,"Fortune Upgrade"
"Refined Storage","refinedstorage:gray_controller",2647,"Gray Controller"
"Refined Storage","refinedstorage:gray_crafter",2842,"Gray Crafter"
"Refined Storage","refinedstorage:gray_crafter_manager",2857,"Gray Crafter Manager"
"Refined Storage","refinedstorage:gray_crafting_grid",2692,"Gray Crafting Grid"
"Refined Storage","refinedstorage:gray_crafting_monitor",2872,"Gray Crafting Monitor"
"Refined Storage","refinedstorage:gray_creative_controller",2662,"Gray Creative Controller"
"Refined Storage","refinedstorage:gray_detector",2782,"Gray Detector"
"Refined Storage","refinedstorage:gray_disk_manipulator",2827,"Gray Disk Manipulator"
"Refined Storage","refinedstorage:gray_fluid_grid",2722,"Gray Fluid Grid"
"Refined Storage","refinedstorage:gray_grid",2677,"Gray Grid"
"Refined Storage","refinedstorage:gray_network_receiver",2737,"Gray Network Receiver"
"Refined Storage","refinedstorage:gray_network_transmitter",2752,"Gray Network Transmitter"
"Refined Storage","refinedstorage:gray_pattern_grid",2707,"Gray Pattern Grid"
"Refined Storage","refinedstorage:gray_relay",2767,"Gray Relay"
"Refined Storage","refinedstorage:gray_security_manager",2797,"Gray Security Manager"
"Refined Storage","refinedstorage:gray_wireless_transmitter",2812,"Gray Wireless Transmitter"
"Refined Storage","refinedstorage:green_controller",2653,"Green Controller"
"Refined Storage","refinedstorage:green_crafter",2848,"Green Crafter"
"Refined Storage","refinedstorage:green_crafter_manager",2863,"Green Crafter Manager"
"Refined Storage","refinedstorage:green_crafting_grid",2698,"Green Crafting Grid"
"Refined Storage","refinedstorage:green_crafting_monitor",2878,"Green Crafting Monitor"
"Refined Storage","refinedstorage:green_creative_controller",2668,"Green Creative Controller"
"Refined Storage","refinedstorage:green_detector",2788,"Green Detector"
"Refined Storage","refinedstorage:green_disk_manipulator",2833,"Green Disk Manipulator"
"Refined Storage","refinedstorage:green_fluid_grid",2728,"Green Fluid Grid"
"Refined Storage","refinedstorage:green_grid",2683,"Green Grid"
"Refined Storage","refinedstorage:green_network_receiver",2743,"Green Network Receiver"
"Refined Storage","refinedstorage:green_network_transmitter",2758,"Green Network Transmitter"
"Refined Storage","refinedstorage:green_pattern_grid",2713,"Green Pattern Grid"
"Refined Storage","refinedstorage:green_relay",2773,"Green Relay"
"Refined Storage","refinedstorage:green_security_manager",2803,"Green Security Manager"
"Refined Storage","refinedstorage:green_wireless_transmitter",2818,"Green Wireless Transmitter"
"Refined Storage","refinedstorage:grid",2621,"Grid"
"Refined Storage","refinedstorage:importer",2612,"Importer"
"Refined Storage","refinedstorage:improved_processor",2558,"Improved Processor"
"Refined Storage","refinedstorage:interface",2614,"Interface"
"Refined Storage","refinedstorage:light_gray_controller",2648,"Light Gray Controller"
"Refined Storage","refinedstorage:light_gray_crafter",2843,"Light Gray Crafter"
"Refined Storage","refinedstorage:light_gray_crafter_manager",2858,"Light Gray Crafter Manager"
"Refined Storage","refinedstorage:light_gray_crafting_grid",2693,"Light Gray Crafting Grid"
"Refined Storage","refinedstorage:light_gray_crafting_monitor",2873,"Light Gray Crafting Monitor"
"Refined Storage","refinedstorage:light_gray_creative_controller",2663,"Light Gray Creative Controller"
"Refined Storage","refinedstorage:light_gray_detector",2783,"Light Gray Detector"
"Refined Storage","refinedstorage:light_gray_disk_manipulator",2828,"Light Gray Disk Manipulator"
"Refined Storage","refinedstorage:light_gray_fluid_grid",2723,"Light Gray Fluid Grid"
"Refined Storage","refinedstorage:light_gray_grid",2678,"Light Gray Grid"
"Refined Storage","refinedstorage:light_gray_network_receiver",2738,"Light Gray Network Receiver"
"Refined Storage","refinedstorage:light_gray_network_transmitter",2753,"Light Gray Network Transmitter"
"Refined Storage","refinedstorage:light_gray_pattern_grid",2708,"Light Gray Pattern Grid"
"Refined Storage","refinedstorage:light_gray_relay",2768,"Light Gray Relay"
"Refined Storage","refinedstorage:light_gray_security_manager",2798,"Light Gray Security Manager"
"Refined Storage","refinedstorage:light_gray_wireless_transmitter",2813,"Light Gray Wireless Transmitter"
"Refined Storage","refinedstorage:lime_controller",2645,"Lime Controller"
"Refined Storage","refinedstorage:lime_crafter",2840,"Lime Crafter"
"Refined Storage","refinedstorage:lime_crafter_manager",2855,"Lime Crafter Manager"
"Refined Storage","refinedstorage:lime_crafting_grid",2690,"Lime Crafting Grid"
"Refined Storage","refinedstorage:lime_crafting_monitor",2870,"Lime Crafting Monitor"
"Refined Storage","refinedstorage:lime_creative_controller",2660,"Lime Creative Controller"
"Refined Storage","refinedstorage:lime_detector",2780,"Lime Detector"
"Refined Storage","refinedstorage:lime_disk_manipulator",2825,"Lime Disk Manipulator"
"Refined Storage","refinedstorage:lime_fluid_grid",2720,"Lime Fluid Grid"
"Refined Storage","refinedstorage:lime_grid",2675,"Lime Grid"
"Refined Storage","refinedstorage:lime_network_receiver",2735,"Lime Network Receiver"
"Refined Storage","refinedstorage:lime_network_transmitter",2750,"Lime Network Transmitter"
"Refined Storage","refinedstorage:lime_pattern_grid",2705,"Lime Pattern Grid"
"Refined Storage","refinedstorage:lime_relay",2765,"Lime Relay"
"Refined Storage","refinedstorage:lime_security_manager",2795,"Lime Security Manager"
"Refined Storage","refinedstorage:lime_wireless_transmitter",2810,"Lime Wireless Transmitter"
"Refined Storage","refinedstorage:machine_casing",2598,"Machine Casing"
"Refined Storage","refinedstorage:magenta_controller",2643,"Magenta Controller"
"Refined Storage","refinedstorage:magenta_crafter",2838,"Magenta Crafter"
"Refined Storage","refinedstorage:magenta_crafter_manager",2853,"Magenta Crafter Manager"
"Refined Storage","refinedstorage:magenta_crafting_grid",2688,"Magenta Crafting Grid"
"Refined Storage","refinedstorage:magenta_crafting_monitor",2868,"Magenta Crafting Monitor"
"Refined Storage","refinedstorage:magenta_creative_controller",2658,"Magenta Creative Controller"
"Refined Storage","refinedstorage:magenta_detector",2778,"Magenta Detector"
"Refined Storage","refinedstorage:magenta_disk_manipulator",2823,"Magenta Disk Manipulator"
"Refined Storage","refinedstorage:magenta_fluid_grid",2718,"Magenta Fluid Grid"
"Refined Storage","refinedstorage:magenta_grid",2673,"Magenta Grid"
"Refined Storage","refinedstorage:magenta_network_receiver",2733,"Magenta Network Receiver"
"Refined Storage","refinedstorage:magenta_network_transmitter",2748,"Magenta Network Transmitter"
"Refined Storage","refinedstorage:magenta_pattern_grid",2703,"Magenta Pattern Grid"
"Refined Storage","refinedstorage:magenta_relay",2763,"Magenta Relay"
"Refined Storage","refinedstorage:magenta_security_manager",2793,"Magenta Security Manager"
"Refined Storage","refinedstorage:magenta_wireless_transmitter",2808,"Magenta Wireless Transmitter"
"Refined Storage","refinedstorage:network_card",2562,"Network Card"
"Refined Storage","refinedstorage:network_receiver",2625,"Network Receiver"
"Refined Storage","refinedstorage:network_transmitter",2626,"Network Transmitter"
"Refined Storage","refinedstorage:orange_controller",2642,"Orange Controller"
"Refined Storage","refinedstorage:orange_crafter",2837,"Orange Crafter"
"Refined Storage","refinedstorage:orange_crafter_manager",2852,"Orange Crafter Manager"
"Refined Storage","refinedstorage:orange_crafting_grid",2687,"Orange Crafting Grid"
"Refined Storage","refinedstorage:orange_crafting_monitor",2867,"Orange Crafting Monitor"
"Refined Storage","refinedstorage:orange_creative_controller",2657,"Orange Creative Controller"
"Refined Storage","refinedstorage:orange_detector",2777,"Orange Detector"
"Refined Storage","refinedstorage:orange_disk_manipulator",2822,"Orange Disk Manipulator"
"Refined Storage","refinedstorage:orange_fluid_grid",2717,"Orange Fluid Grid"
"Refined Storage","refinedstorage:orange_grid",2672,"Orange Grid"
"Refined Storage","refinedstorage:orange_network_receiver",2732,"Orange Network Receiver"
"Refined Storage","refinedstorage:orange_network_transmitter",2747,"Orange Network Transmitter"
"Refined Storage","refinedstorage:orange_pattern_grid",2702,"Orange Pattern Grid"
"Refined Storage","refinedstorage:orange_relay",2762,"Orange Relay"
"Refined Storage","refinedstorage:orange_security_manager",2792,"Orange Security Manager"
"Refined Storage","refinedstorage:orange_wireless_transmitter",2807,"Orange Wireless Transmitter"
"Refined Storage","refinedstorage:pattern",2593,"Pattern"
"Refined Storage","refinedstorage:pattern_grid",2623,"Pattern Grid"
"Refined Storage","refinedstorage:pink_controller",2646,"Pink Controller"
"Refined Storage","refinedstorage:pink_crafter",2841,"Pink Crafter"
"Refined Storage","refinedstorage:pink_crafter_manager",2856,"Pink Crafter Manager"
"Refined Storage","refinedstorage:pink_crafting_grid",2691,"Pink Crafting Grid"
"Refined Storage","refinedstorage:pink_crafting_monitor",2871,"Pink Crafting Monitor"
"Refined Storage","refinedstorage:pink_creative_controller",2661,"Pink Creative Controller"
"Refined Storage","refinedstorage:pink_detector",2781,"Pink Detector"
"Refined Storage","refinedstorage:pink_disk_manipulator",2826,"Pink Disk Manipulator"
"Refined Storage","refinedstorage:pink_fluid_grid",2721,"Pink Fluid Grid"
"Refined Storage","refinedstorage:pink_grid",2676,"Pink Grid"
"Refined Storage","refinedstorage:pink_network_receiver",2736,"Pink Network Receiver"
"Refined Storage","refinedstorage:pink_network_transmitter",2751,"Pink Network Transmitter"
"Refined Storage","refinedstorage:pink_pattern_grid",2706,"Pink Pattern Grid"
"Refined Storage","refinedstorage:pink_relay",2766,"Pink Relay"
"Refined Storage","refinedstorage:pink_security_manager",2796,"Pink Security Manager"
"Refined Storage","refinedstorage:pink_wireless_transmitter",2811,"Pink Wireless Transmitter"
"Refined Storage","refinedstorage:portable_grid",2595,"Portable Grid"
"Refined Storage","refinedstorage:processor_binding",2553,"Processor Binding"
"Refined Storage","refinedstorage:purple_controller",2650,"Purple Controller"
"Refined Storage","refinedstorage:purple_crafter",2845,"Purple Crafter"
"Refined Storage","refinedstorage:purple_crafter_manager",2860,"Purple Crafter Manager"
"Refined Storage","refinedstorage:purple_crafting_grid",2695,"Purple Crafting Grid"
"Refined Storage","refinedstorage:purple_crafting_monitor",2875,"Purple Crafting Monitor"
"Refined Storage","refinedstorage:purple_creative_controller",2665,"Purple Creative Controller"
"Refined Storage","refinedstorage:purple_detector",2785,"Purple Detector"
"Refined Storage","refinedstorage:purple_disk_manipulator",2830,"Purple Disk Manipulator"
"Refined Storage","refinedstorage:purple_fluid_grid",2725,"Purple Fluid Grid"
"Refined Storage","refinedstorage:purple_grid",2680,"Purple Grid"
"Refined Storage","refinedstorage:purple_network_receiver",2740,"Purple Network Receiver"
"Refined Storage","refinedstorage:purple_network_transmitter",2755,"Purple Network Transmitter"
"Refined Storage","refinedstorage:purple_pattern_grid",2710,"Purple Pattern Grid"
"Refined Storage","refinedstorage:purple_relay",2770,"Purple Relay"
"Refined Storage","refinedstorage:purple_security_manager",2800,"Purple Security Manager"
"Refined Storage","refinedstorage:purple_wireless_transmitter",2815,"Purple Wireless Transmitter"
"Refined Storage","refinedstorage:quartz_enriched_iron",2552,"Quartz Enriched Iron"
"Refined Storage","refinedstorage:quartz_enriched_iron_block",2597,"Block of Quartz Enriched Iron"
"Refined Storage","refinedstorage:range_upgrade",2584,"Range Upgrade"
"Refined Storage","refinedstorage:raw_advanced_processor",2556,"Raw Advanced Processor"
"Refined Storage","refinedstorage:raw_basic_processor",2554,"Raw Basic Processor"
"Refined Storage","refinedstorage:raw_improved_processor",2555,"Raw Improved Processor"
"Refined Storage","refinedstorage:red_controller",2654,"Red Controller"
"Refined Storage","refinedstorage:red_crafter",2849,"Red Crafter"
"Refined Storage","refinedstorage:red_crafter_manager",2864,"Red Crafter Manager"
"Refined Storage","refinedstorage:red_crafting_grid",2699,"Red Crafting Grid"
"Refined Storage","refinedstorage:red_crafting_monitor",2879,"Red Crafting Monitor"
"Refined Storage","refinedstorage:red_creative_controller",2669,"Red Creative Controller"
"Refined Storage","refinedstorage:red_detector",2789,"Red Detector"
"Refined Storage","refinedstorage:red_disk_manipulator",2834,"Red Disk Manipulator"
"Refined Storage","refinedstorage:red_fluid_grid",2729,"Red Fluid Grid"
"Refined Storage","refinedstorage:red_grid",2684,"Red Grid"
"Refined Storage","refinedstorage:red_network_receiver",2744,"Red Network Receiver"
"Refined Storage","refinedstorage:red_network_transmitter",2759,"Red Network Transmitter"
"Refined Storage","refinedstorage:red_pattern_grid",2714,"Red Pattern Grid"
"Refined Storage","refinedstorage:red_relay",2774,"Red Relay"
"Refined Storage","refinedstorage:red_security_manager",2804,"Red Security Manager"
"Refined Storage","refinedstorage:red_wireless_transmitter",2819,"Red Wireless Transmitter"
"Refined Storage","refinedstorage:regulator_upgrade",2591,"Regulator Upgrade"
"Refined Storage","refinedstorage:relay",2627,"Relay"
"Refined Storage","refinedstorage:security_card",2561,"Security Card"
"Refined Storage","refinedstorage:security_manager",2629,"Security Manager"
"Refined Storage","refinedstorage:silicon",2560,"Silicon"
"Refined Storage","refinedstorage:silk_touch_upgrade",2587,"Silk Touch Upgrade"
"Refined Storage","refinedstorage:speed_upgrade",2583,"Speed Upgrade"
"Refined Storage","refinedstorage:stack_upgrade",2586,"Stack Upgrade"
"Refined Storage","refinedstorage:storage_housing",2581,"Storage Housing"
"Refined Storage","refinedstorage:storage_monitor",2616,"Storage Monitor"
"Refined Storage","refinedstorage:upgrade",2582,"Upgrade"
"Refined Storage","refinedstorage:white_controller",2641,"White Controller"
"Refined Storage","refinedstorage:white_crafter",2836,"White Crafter"
"Refined Storage","refinedstorage:white_crafter_manager",2851,"White Crafter Manager"
"Refined Storage","refinedstorage:white_crafting_grid",2686,"White Crafting Grid"
"Refined Storage","refinedstorage:white_crafting_monitor",2866,"White Crafting Monitor"
"Refined Storage","refinedstorage:white_creative_controller",2656,"White Creative Controller"
"Refined Storage","refinedstorage:white_detector",2776,"White Detector"
"Refined Storage","refinedstorage:white_disk_manipulator",2821,"White Disk Manipulator"
"Refined Storage","refinedstorage:white_fluid_grid",2716,"White Fluid Grid"
"Refined Storage","refinedstorage:white_grid",2671,"White Grid"
"Refined Storage","refinedstorage:white_network_receiver",2731,"White Network Receiver"
"Refined Storage","refinedstorage:white_network_transmitter",2746,"White Network Transmitter"
"Refined Storage","refinedstorage:white_pattern_grid",2701,"White Pattern Grid"
"Refined Storage","refinedstorage:white_relay",2761,"White Relay"
"Refined Storage","refinedstorage:white_security_manager",2791,"White Security Manager"
"Refined Storage","refinedstorage:white_wireless_transmitter",2806,"White Wireless Transmitter"
"Refined Storage","refinedstorage:wireless_crafting_monitor",2639,"Wireless Crafting Monitor"
"Refined Storage","refinedstorage:wireless_fluid_grid",2637,"Wireless Fluid Grid"
"Refined Storage","refinedstorage:wireless_grid",2635,"Wireless Grid"
"Refined Storage","refinedstorage:wireless_transmitter",2630,"Wireless Transmitter"
"Refined Storage","refinedstorage:wrench",2592,"Wrench"
"Refined Storage","refinedstorage:yellow_controller",2644,"Yellow Controller"
"Refined Storage","refinedstorage:yellow_crafter",2839,"Yellow Crafter"
"Refined Storage","refinedstorage:yellow_crafter_manager",2854,"Yellow Crafter Manager"
"Refined Storage","refinedstorage:yellow_crafting_grid",2689,"Yellow Crafting Grid"
"Refined Storage","refinedstorage:yellow_crafting_monitor",2869,"Yellow Crafting Monitor"
"Refined Storage","refinedstorage:yellow_creative_controller",2659,"Yellow Creative Controller"
"Refined Storage","refinedstorage:yellow_detector",2779,"Yellow Detector"
"Refined Storage","refinedstorage:yellow_disk_manipulator",2824,"Yellow Disk Manipulator"
"Refined Storage","refinedstorage:yellow_fluid_grid",2719,"Yellow Fluid Grid"
"Refined Storage","refinedstorage:yellow_grid",2674,"Yellow Grid"
"Refined Storage","refinedstorage:yellow_network_receiver",2734,"Yellow Network Receiver"
"Refined Storage","refinedstorage:yellow_network_transmitter",2749,"Yellow Network Transmitter"
"Refined Storage","refinedstorage:yellow_pattern_grid",2704,"Yellow Pattern Grid"
"Refined Storage","refinedstorage:yellow_relay",2764,"Yellow Relay"
"Refined Storage","refinedstorage:yellow_security_manager",2794,"Yellow Security Manager"
"Refined Storage","refinedstorage:yellow_wireless_transmitter",2809,"Yellow Wireless Transmitter"
"Refined Storage Addons","refinedstorageaddons:creative_wireless_crafting_grid",10768,"Creative Wireless Crafting Grid"
"Refined Storage Addons","refinedstorageaddons:wireless_crafting_grid",10767,"Wireless Crafting Grid"
"Ropes Mod","tgcropesmod:block_of_rope",3464,"Block of Rope"
"Ropes Mod","tgcropesmod:dry_flax",3458,"Dry Flax"
"Ropes Mod","tgcropesmod:drying_rack",3461,"Drying Rack"
"Ropes Mod","tgcropesmod:flax_bush",3465,"Flax Bush"
"Ropes Mod","tgcropesmod:flax_seeds",3459,"Flax Seeds"
"Ropes Mod","tgcropesmod:flaxseed_soup",3462,"Flaxseed Soup"
"Ropes Mod","tgcropesmod:fresh_flax",3457,"Fresh Flax"
"Ropes Mod","tgcropesmod:rope",3460,"Rope"
"Ropes Mod","tgcropesmod:rope_arrow",3463,"Rope Arrow"
"Simple Magnets","simplemagnets:advanced_demagnetization_coil",1317,"Advanced Demagnetization Coil"
"Simple Magnets","simplemagnets:advancedmagnet",1315,"Advanced Magnet"
"Simple Magnets","simplemagnets:basic_demagnetization_coil",1316,"Demagnetization Coil"
"Simple Magnets","simplemagnets:basicmagnet",1314,"Magnet"
"Simple Ores","simpleores:adamantium_axe",2917,"Adamantium Axe"
"Simple Ores","simpleores:adamantium_block",2962,"Block of Adamantium"
"Simple Ores","simpleores:adamantium_boots",2949,"Adamantium Boots"
"Simple Ores","simpleores:adamantium_chestplate",2948,"Adamantium Chestplate"
"Simple Ores","simpleores:adamantium_dust",2894,"Adamantium Dust"
"Simple Ores","simpleores:adamantium_helmet",2946,"Adamantium Helmet"
"Simple Ores","simpleores:adamantium_hoe",2927,"Adamantium Hoe"
"Simple Ores","simpleores:adamantium_ingot",2887,"Adamantium Ingot"
"Simple Ores","simpleores:adamantium_leggings",2947,"Adamantium Leggings"
"Simple Ores","simpleores:adamantium_nugget",2888,"Adamantium Nugget"
"Simple Ores","simpleores:adamantium_ore",2957,"Adamantium Ore"
"Simple Ores","simpleores:adamantium_pickaxe",2912,"Adamantium Pickaxe"
"Simple Ores","simpleores:adamantium_shears",2932,"Adamantium Shears"
"Simple Ores","simpleores:adamantium_shovel",2922,"Adamantium Shovel"
"Simple Ores","simpleores:adamantium_sword",2907,"Adamantium Sword"
"Simple Ores","simpleores:copper_axe",2914,"Copper Axe"
"Simple Ores","simpleores:copper_block",2959,"Block of Copper"
"Simple Ores","simpleores:copper_boots",2937,"Copper Boots"
"Simple Ores","simpleores:copper_bucket",2900,"Copper Bucket"
"Simple Ores","simpleores:copper_bucket_water",2901,"Copper Bucket of Water"
"Simple Ores","simpleores:copper_chestplate",2936,"Copper Chestplate"
"Simple Ores","simpleores:copper_dust",2890,"Copper Dust"
"Simple Ores","simpleores:copper_helmet",2934,"Copper Helmet"
"Simple Ores","simpleores:copper_hoe",2924,"Copper Hoe"
"Simple Ores","simpleores:copper_ingot",2881,"Copper Ingot"
"Simple Ores","simpleores:copper_leggings",2935,"Copper Leggings"
"Simple Ores","simpleores:copper_nugget",2882,"Copper Nugget"
"Simple Ores","simpleores:copper_ore",2954,"Copper Ore"
"Simple Ores","simpleores:copper_pickaxe",2909,"Copper Pickaxe"
"Simple Ores","simpleores:copper_shears",2929,"Copper Shears"
"Simple Ores","simpleores:copper_shovel",2919,"Copper Shovel"
"Simple Ores","simpleores:copper_sword",2904,"Copper Sword"
"Simple Ores","simpleores:crushed_adamantium_ore",2895,"Adamantium Ore Chunks"
"Simple Ores","simpleores:crushed_copper_ore",2891,"Copper Ore Chunks"
"Simple Ores","simpleores:crushed_mythril_ore",2897,"Mythril Ore Chunks"
"Simple Ores","simpleores:crushed_tin_ore",2893,"Tin Ore Chunks"
"Simple Ores","simpleores:mythril_axe",2916,"Mythril Axe"
"Simple Ores","simpleores:mythril_block",2961,"Block of Mythril"
"Simple Ores","simpleores:mythril_boots",2945,"Mythril Boots"
"Simple Ores","simpleores:mythril_bow",2902,"Mythril Bow"
"Simple Ores","simpleores:mythril_chestplate",2944,"Mythril Chestplate"
"Simple Ores","simpleores:mythril_dust",2896,"Mythril Dust"
"Simple Ores","simpleores:mythril_helmet",2942,"Mythril Helmet"
"Simple Ores","simpleores:mythril_hoe",2926,"Mythril Hoe"
"Simple Ores","simpleores:mythril_ingot",2885,"Mythril Ingot"
"Simple Ores","simpleores:mythril_leggings",2943,"Mythril Leggings"
"Simple Ores","simpleores:mythril_nugget",2886,"Mythril Nugget"
"Simple Ores","simpleores:mythril_ore",2956,"Mythril Ore"
"Simple Ores","simpleores:mythril_pickaxe",2911,"Mythril Pickaxe"
"Simple Ores","simpleores:mythril_rod",2898,"Mythril Rod"
"Simple Ores","simpleores:mythril_shears",2931,"Mythril Shears"
"Simple Ores","simpleores:mythril_shovel",2921,"Mythril Shovel"
"Simple Ores","simpleores:mythril_sword",2906,"Mythril Sword"
"Simple Ores","simpleores:onyx_axe",2918,"Onyx Axe"
"Simple Ores","simpleores:onyx_block",2963,"Block of Onyx"
"Simple Ores","simpleores:onyx_boots",2953,"Onyx Boots"
"Simple Ores","simpleores:onyx_bow",2903,"Onyx Bow"
"Simple Ores","simpleores:onyx_chestplate",2952,"Onyx Chestplate"
"Simple Ores","simpleores:onyx_gem",2889,"Onyx"
"Simple Ores","simpleores:onyx_helmet",2950,"Onyx Helmet"
"Simple Ores","simpleores:onyx_hoe",2928,"Onyx Hoe"
"Simple Ores","simpleores:onyx_leggings",2951,"Onyx Leggings"
"Simple Ores","simpleores:onyx_ore",2958,"Onyx Ore"
"Simple Ores","simpleores:onyx_pickaxe",2913,"Onyx Pickaxe"
"Simple Ores","simpleores:onyx_rod",2899,"Onyx Rod"
"Simple Ores","simpleores:onyx_shears",2933,"Onyx Shears"
"Simple Ores","simpleores:onyx_shovel",2923,"Onyx Shovel"
"Simple Ores","simpleores:onyx_sword",2908,"Onyx Sword"
"Simple Ores","simpleores:tin_axe",2915,"Tin Axe"
"Simple Ores","simpleores:tin_block",2960,"Block of Tin"
"Simple Ores","simpleores:tin_boots",2941,"Tin Boots"
"Simple Ores","simpleores:tin_chestplate",2940,"Tin Chestplate"
"Simple Ores","simpleores:tin_dust",2892,"Tin Dust"
"Simple Ores","simpleores:tin_helmet",2938,"Tin Helmet"
"Simple Ores","simpleores:tin_hoe",2925,"Tin Hoe"
"Simple Ores","simpleores:tin_ingot",2883,"Tin Ingot"
"Simple Ores","simpleores:tin_leggings",2939,"Tin Leggings"
"Simple Ores","simpleores:tin_nugget",2884,"Tin Nugget"
"Simple Ores","simpleores:tin_ore",2955,"Tin Ore"
"Simple Ores","simpleores:tin_pickaxe",2910,"Tin Pickaxe"
"Simple Ores","simpleores:tin_shears",2930,"Tin Shears"
"Simple Ores","simpleores:tin_shovel",2920,"Tin Shovel"
"Simple Ores","simpleores:tin_sword",2905,"Tin Sword"
"Spice of Life: Carrot Edition","solcarrot:food_book",10766,"Food Book"
"Storage Drawers","storagedrawers:acacia_full_drawers_1",7009,"Acacia Drawers 1x1"
"Storage Drawers","storagedrawers:acacia_full_drawers_2",7010,"Acacia Drawers 1x2"
"Storage Drawers","storagedrawers:acacia_full_drawers_4",7011,"Acacia Drawers 2x2"
"Storage Drawers","storagedrawers:acacia_half_drawers_1",7012,"Acacia Half Drawers 1x1"
"Storage Drawers","storagedrawers:acacia_half_drawers_2",7013,"Acacia Half Drawers 1x2"
"Storage Drawers","storagedrawers:acacia_half_drawers_4",7014,"Acacia Half Drawers 2x2"
"Storage Drawers","storagedrawers:acacia_trim",7015,"Acacia Trim"
"Storage Drawers","storagedrawers:birch_full_drawers_1",6995,"Birch Drawers 1x1"
"Storage Drawers","storagedrawers:birch_full_drawers_2",6996,"Birch Drawers 1x2"
"Storage Drawers","storagedrawers:birch_full_drawers_4",6997,"Birch Drawers 2x2"
"Storage Drawers","storagedrawers:birch_half_drawers_1",6998,"Birch Half Drawers 1x1"
"Storage Drawers","storagedrawers:birch_half_drawers_2",6999,"Birch Half Drawers 1x2"
"Storage Drawers","storagedrawers:birch_half_drawers_4",7000,"Birch Half Drawers 2x2"
"Storage Drawers","storagedrawers:birch_trim",7001,"Birch Trim"
"Storage Drawers","storagedrawers:compacting_drawers_3",7023,"Compacting Drawers"
"Storage Drawers","storagedrawers:controller",7024,"Drawer Controller"
"Storage Drawers","storagedrawers:controller_slave",7025,"Drawer Controller Slave"
"Storage Drawers","storagedrawers:conversion_upgrade",6973,"Conversion Upgrade"
"Storage Drawers","storagedrawers:creative_storage_upgrade",6971,"Creative Storage Upgrade"
"Storage Drawers","storagedrawers:creative_vending_upgrade",6972,"Creative Vending Upgrade"
"Storage Drawers","storagedrawers:dark_oak_full_drawers_1",7016,"Dark Oak Drawers 1x1"
