"Mod name","Registry name","Item ID","Display name","Exists"
"Unknown","structurize:framed_jungle_cactus_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_crimson_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_jungle_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_paper_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_spruce_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_stone_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_warped_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_jungle_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_acacia_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_birch_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_blackstone_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_cactus_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_crimson_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_jungle_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_paper_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_spruce_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_stone_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_warped_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_oak_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_acacia_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_birch_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_blackstone_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_cactus_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_crimson_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_jungle_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_paper_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_spruce_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_stone_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_warped_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_spruce_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_acacia_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_birch_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_blackstone_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_cactus_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_crimson_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_jungle_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_oak_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_paper_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_spruce_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_stone_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_warped_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:framed_warped_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:gilded_blackstone_acacia_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_birch_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_cactus_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_crimson_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_dark_oak_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_jungle_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_oak_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_shingle_slab","","Air","true"
"Unknown","structurize:gilded_blackstone_spruce_shingle","","Air","true"
"Unknown","structurize:gilded_blackstone_warped_shingle","","Air","true"
"Unknown","structurize:gray_clay_acacia_shingle","","Air","true"
"Unknown","structurize:gray_clay_birch_shingle","","Air","true"
"Unknown","structurize:gray_clay_cactus_shingle","","Air","true"
"Unknown","structurize:gray_clay_crimson_shingle","","Air","true"
"Unknown","structurize:gray_clay_dark_oak_shingle","","Air","true"
"Unknown","structurize:gray_clay_jungle_shingle","","Air","true"
"Unknown","structurize:gray_clay_oak_shingle","","Air","true"
"Unknown","structurize:gray_clay_shingle_slab","","Air","true"
"Unknown","structurize:gray_clay_spruce_shingle","","Air","true"
"Unknown","structurize:gray_clay_warped_shingle","","Air","true"
"Unknown","structurize:gray_floating_carpet","","Air","true"
"Unknown","structurize:green_clay_acacia_shingle","","Air","true"
"Unknown","structurize:green_clay_birch_shingle","","Air","true"
"Unknown","structurize:green_clay_cactus_shingle","","Air","true"
"Unknown","structurize:green_clay_crimson_shingle","","Air","true"
"Unknown","structurize:green_clay_dark_oak_shingle","","Air","true"
"Unknown","structurize:green_clay_jungle_shingle","","Air","true"
"Unknown","structurize:green_clay_oak_shingle","","Air","true"
"Unknown","structurize:green_clay_shingle_slab","","Air","true"
"Unknown","structurize:green_clay_spruce_shingle","","Air","true"
"Unknown","structurize:green_clay_warped_shingle","","Air","true"
"Unknown","structurize:green_floating_carpet","","Air","true"
"Unknown","structurize:green_slate_acacia_shingle","","Air","true"
"Unknown","structurize:green_slate_birch_shingle","","Air","true"
"Unknown","structurize:green_slate_cactus_shingle","","Air","true"
"Unknown","structurize:green_slate_crimson_shingle","","Air","true"
"Unknown","structurize:green_slate_dark_oak_shingle","","Air","true"
"Unknown","structurize:green_slate_jungle_shingle","","Air","true"
"Unknown","structurize:green_slate_oak_shingle","","Air","true"
"Unknown","structurize:green_slate_shingle_slab","","Air","true"
"Unknown","structurize:green_slate_spruce_shingle","","Air","true"
"Unknown","structurize:green_slate_warped_shingle","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_acacia_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_birch_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_blackstone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_cactus_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_crimson_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_jungle_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_paper_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_spruce_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_stone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_warped_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_acacia_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_acacia_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_birch_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_blackstone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_cactus_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_crimson_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_jungle_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_paper_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_spruce_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_stone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_warped_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_birch_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_acacia_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_birch_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_blackstone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_cactus_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_crimson_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_jungle_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_paper_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_spruce_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_stone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_warped_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_cactus_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_acacia_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_birch_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_blackstone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_cactus_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_crimson_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_jungle_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_paper_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_red_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_spruce_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_stone_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_stone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_warped_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_white_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_crimson_yellow_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_acacia_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_beige_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_beige_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_birch_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_black_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_blackstone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_bricks_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_brown_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_brown_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_brown_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_cactus_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_cobblestone_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_cream_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_cream_stone_brick_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_crimson_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_cyan_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_dark_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_green_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_jungle_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_light_blue_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_light_gray_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_lime_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_magenta_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_oak_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_orange_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_paper_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_pink_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_purple_terracotta_timber_frame","","Air","true"
"Unknown","structurize:horizontal_plain_dark_oak_red_terracotta_timber_frame","","Air","true"
